Country,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper
Switzerland,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Syrian Arab Republic,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
Tajikistan,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
Thailand,<100 ,<100 , <200,<500 ,<200 , <500,<1000 ,<500 , 1200,1500 ,<1000 , 2300,2600 ,1400 , 3800,3900 ,2300 , 5500,5600 ,3600 , 7700,7500 ,5200 , 10 000,9600 ,7100 , 12 000,12 000 ,9200 , 15 000,14 000 ,11 000 , 17 000,16 000 ,13 000 , 18 000,17 000 ,14 000 , 19 000,17 000 ,15 000 , 19 000,16 000 ,14 000 , 18 000,14 000 ,12 000 , 16 000,12 000 ,8800 , 14 000,9800 ,7300 , 13 000,9200 ,6600 , 12 000,9000 ,6500 , 12 000,9100 ,6500 , 12 000,8800 ,6300 , 12 000,7900 ,5400 , 11 000,8000 ,5300 , 11 000,8100 ,5300 , 12 000,7900 ,5000 , 12 000,8000 ,5000 , 12 000,7900 ,5300 , 12 000,7600 ,5400 , 12 000
Timor-Leste,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Togo,<200 ,<200 , <200,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1100,1200 ,<1000 , 1400,1400 ,1200 , 1700,1700 ,1400 , 2000,2000 ,1600 , 2300,2300 ,1900 , 2700,2500 ,2100 , 3000,2700 ,2200 , 3200,2800 ,2300 , 3300,2700 ,2200 , 3200,2500 ,2100 , 3000,2600 ,2100 , 3100,2700 ,2200 , 3200,2600 ,2100 , 3100,2300 ,1900 , 2800,2000 ,1600 , 2400,1900 ,1600 , 2200,1800 ,1400 , 2100,1900 ,1600 , 2300,1900 ,1600 , 2300,1800 ,1400 , 2100,1400 ,1200 , 1700,1200 ,1000 , 1500
Trinidad and Tobago,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Tunisia,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
Turkey,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Turkmenistan,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Uganda,14 000 ,8700 , 22 000,17 000 ,11 000 , 25 000,21 000 ,14 000 , 28 000,24 000 ,17 000 , 32 000,27 000 ,20 000 , 35 000,29 000 ,23 000 , 37 000,31 000 ,26 000 , 39 000,33 000 ,27 000 , 41 000,34 000 ,29 000 , 42 000,36 000 ,30 000 , 43 000,36 000 ,31 000 , 43 000,37 000 ,32 000 , 44 000,36 000 ,32 000 , 43 000,35 000 ,31 000 , 42 000,34 000 ,30 000 , 40 000,29 000 ,24 000 , 34 000,25 000 ,21 000 , 30 000,28 000 ,24 000 , 33 000,28 000 ,24 000 , 33 000,25 000 ,21 000 , 30 000,24 000 ,20 000 , 29 000,22 000 ,19 000 , 27 000,21 000 ,18 000 , 25 000,16 000 ,13 000 , 19 000,11 000 ,8600 , 14 000,8600 ,6300 , 12 000,7300 ,5200 , 10 000,7200 ,5400 , 10 000,7000 ,5700 , 9800
Ukraine,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <500,<500 ,<200 , <500,<500 ,<500 , <1000,<1000 ,<500 , 1100,1000 ,<1000 , 1500,1400 ,<1000 , 1900,1800 ,1300 , 2300,2200 ,1600 , 2900,2600 ,2000 , 3300,2900 ,2200 , 3600,3200 ,2500 , 3900,3400 ,2700 , 4200,3500 ,2800 , 4200,3400 ,2800 , 4100,3100 ,2600 , 3800,2900 ,2400 , 3600,2800 ,2300 , 3500,2200 ,1700 , 2700,1600 ,1200 , 2100,1400 ,1000 , 1900,1800 ,1200 , 2400,1300 ,<1000 , 1800,1000 ,<1000 , 1500
United Arab Emirates,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
United Kingdom,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,<100 ,<100 , <100,... ,... , ...
United Republic of Tanzania,4500 ,2800 , 6600,6300 ,4000 , 9000,8500 ,5600 , 12 000,11 000 ,7600 , 15 000,14 000 ,9900 , 19 000,17 000 ,13 000 , 23 000,21 000 ,15 000 , 27 000,24 000 ,18 000 , 31 000,28 000 ,21 000 , 34 000,31 000 ,24 000 , 37 000,34 000 ,27 000 , 39 000,36 000 ,30 000 , 41 000,38 000 ,33 000 , 43 000,40 000 ,35 000 , 44 000,42 000 ,37 000 , 45 000,42 000 ,39 000 , 46 000,39 000 ,36 000 , 42 000,31 000 ,28 000 , 33 000,22 000 ,19 000 , 25 000,22 000 ,20 000 , 25 000,21 000 ,18 000 , 23 000,17 000 ,15 000 , 20 000,17 000 ,15 000 , 20 000,14 000 ,11 000 , 16 000,10 000 ,8900 , 12 000,9100 ,7600 , 11 000,7900 ,6500 , 9200,7700 ,6400 , 9000,7600 ,6300 , 9100
United States,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Uruguay,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
Uzbekistan,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<100 ,<100 , <200
Venezuela (Bolivarian Republic of),... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,1200 ,1000 , 1300,... ,... , ...
Viet Nam,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<200 ,<100 , <200,<500 ,<200 , <500,<500 ,<200 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1100,1200 ,<1000 , 1500,1500 ,1000 , 2000,1900 ,1300 , 2400,2300 ,1700 , 2900,2800 ,2000 , 3400,3200 ,2400 , 3800,3300 ,2500 , 3800,2600 ,1900 , 3100,2500 ,1800 , 2900,2500 ,1800 , 2900,2400 ,1700 , 2900,2300 ,1600 , 2800,2000 ,1400 , 2400,1700 ,1200 , 2100,1600 ,1100 , 2000,1500 ,1100 , 1900,1300 ,<1000 , 1800,1200 ,<1000 , 1600,1000 ,<1000 , 1400
Yemen,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
Zambia,2800 ,2200 , 3600,4000 ,3200 , 5300,5600 ,4500 , 7300,7500 ,6000 , 9800,9700 ,7700 , 13 000,12 000 ,9700 , 16 000,15 000 ,12 000 , 19 000,18 000 ,14 000 , 23 000,20 000 ,16 000 , 27 000,23 000 ,18 000 , 30 000,25 000 ,20 000 , 33 000,28 000 ,22 000 , 36 000,29 000 ,23 000 , 39 000,30 000 ,24 000 , 40 000,28 000 ,22 000 , 36 000,26 000 ,21 000 , 34 000,24 000 ,19 000 , 31 000,21 000 ,17 000 , 28 000,16 000 ,13 000 , 21 000,12 000 ,9800 , 16 000,10 000 ,8100 , 13 000,9200 ,7300 , 12 000,8700 ,6900 , 11 000,8200 ,6600 , 11 000,8500 ,6800 , 11 000,8100 ,6400 , 11 000,7400 ,5900 , 9700,6700 ,5300 , 8800,7000 ,5600 , 9200
Zimbabwe,5200 ,4100 , 6600,7900 ,6200 , 10 000,11 000 ,8900 , 14 000,16 000 ,12 000 , 20 000,21 000 ,16 000 , 26 000,26 000 ,20 000 , 33 000,32 000 ,25 000 , 40 000,37 000 ,29 000 , 47 000,42 000 ,33 000 , 53 000,47 000 ,36 000 , 59 000,50 000 ,39 000 , 64 000,53 000 ,42 000 , 67 000,55 000 ,43 000 , 69 000,56 000 ,44 000 , 71 000,56 000 ,44 000 , 70 000,52 000 ,41 000 , 66 000,47 000 ,37 000 , 60 000,41 000 ,32 000 , 52 000,35 000 ,28 000 , 45 000,30 000 ,23 000 , 38 000,23 000 ,18 000 , 29 000,16 000 ,13 000 , 21 000,13 000 ,9900 , 16 000,11 000 ,8300 , 13 000,10 000 ,7800 , 13 000,10 000 ,7900 , 13 000,9600 ,7500 , 12 000,9700 ,7600 , 12 000,9700 ,7600 , 12 000
Global,69 000 ,50 000,97 000,95 000 ,68 000,130 000,130 000 ,91 000,180 000,160 000 ,120 000,230 000,200 000 ,150 000,290 000,250 000 ,180 000,350 000,300 000 ,220 000,420 000,350 000 ,250 000,490 000,410 000 ,290 000,570 000,470 000 ,340 000,650 000,530 000 ,380 000,740 000,580 000 ,420 000,820 000,640 000 ,460 000,890 000,680 000 ,490 000,960 000,700 000 ,510 000,990 000,690 000 ,500 000,970 000,650 000 ,470 000,910 000,590 000 ,430 000,840 000,530 000 ,390 000,750 000,480 000 ,350 000,680 000,440 000 ,320 000,620 000,410 000 ,300 000,580 000,380 000 ,280 000,540 000,350 000 ,250 000,490 000,320 000 ,240 000,460 000,310 000 ,220 000,440 000,290 000 ,210 000,420 000,280 000 ,200 000,400 000,270 000 ,200 000,380 000
