Country,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper
Mozambique,5300 ,3900 , 7100,7500 ,5600 , 10 000,11 000 ,8000 , 14 000,15 000 ,11 000 , 20 000,20 000 ,15 000 , 26 000,25 000 ,19 000 , 34 000,32 000 ,24 000 , 43 000,39 000 ,30 000 , 53 000,47 000 ,36 000 , 64 000,56 000 ,42 000 , 75 000,65 000 ,49 000 , 87 000,74 000 ,55 000 , 99 000,82 000 ,62 000 , 110 000,91 000 ,69 000 , 120 000,99 000 ,75 000 , 130 000,110 000 ,81 000 , 140 000,110 000 ,86 000 , 150 000,120 000 ,88 000 , 160 000,120 000 ,92 000 , 170 000,130 000 ,96 000 , 170 000,130 000 ,100 000 , 180 000,140 000 ,100 000 , 190 000,140 000 ,110 000 , 190 000,140 000 ,110 000 , 190 000,140 000 ,110 000 , 190 000,140 000 ,110 000 , 190 000,140 000 ,110 000 , 200 000,140 000 ,110 000 , 200 000,140 000 ,110 000 , 190 000
Myanmar,<100 ,<100 , <100,<200 ,<200 , <200,<500 ,<500 , <500,<500 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1100,1200 ,1000 , 1400,1500 ,1300 , 1800,1900 ,1700 , 2200,2400 ,2100 , 2700,2900 ,2600 , 3300,3500 ,3100 , 4000,4200 ,3700 , 4800,4800 ,4300 , 5500,5500 ,4800 , 6300,6100 ,5400 , 6900,6700 ,5800 , 7600,7100 ,6200 , 8100,7600 ,6600 , 8700,7900 ,6800 , 9100,8200 ,6900 , 9600,8400 ,7200 , 9800,8800 ,7600 , 10 000,9100 ,7900 , 11 000,9400 ,8100 , 11 000,9600 ,8300 , 11 000,9800 ,8400 , 11 000,9900 ,8500 , 11 000,9800 ,8400 , 11 000
Namibia,<1000 ,<1000 , <1000,<1000 ,<1000 , 1200,1400 ,1200 , 1700,2000 ,1700 , 2400,2700 ,2400 , 3200,3600 ,3200 , 4200,4600 ,4000 , 5300,5600 ,5000 , 6400,6700 ,6000 , 7500,7700 ,7000 , 8700,8800 ,8000 , 9800,9700 ,8900 , 11 000,11 000 ,9600 , 12 000,11 000 ,10 000 , 13 000,12 000 ,11 000 , 13 000,12 000 ,11 000 , 13 000,12 000 ,11 000 , 14 000,13 000 ,11 000 , 14 000,13 000 ,11 000 , 14 000,13 000 ,11 000 , 15 000,13 000 ,11 000 , 15 000,14 000 ,11 000 , 15 000,14 000 ,11 000 , 15 000,14 000 ,11 000 , 15 000,13 000 ,11 000 , 15 000,13 000 ,10 000 , 15 000,13 000 ,9900 , 14 000,12 000 ,9400 , 13 000,11 000 ,8700 , 13 000
Nepal,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<200 ,<100 , <200,<200 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1100,1100 ,<1000 , 1300,1200 ,1000 , 1400,1300 ,1100 , 1500,1400 ,1200 , 1600,1400 ,1300 , 1700,1500 ,1300 , 1800,1500 ,1300 , 1800,1600 ,1400 , 1800,1600 ,1400 , 1800,1500 ,1400 , 1800,1500 ,1300 , 1700,1400 ,1300 , 1700,1400 ,1200 , 1600
Netherlands,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,... ,... , ...
New Zealand,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Nicaragua,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <500,<100 ,<100 , <500,<100 ,<100 , <500,<100 ,<100 , <500,<100 ,<100 , <500,<100 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500
Niger,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , 1200,1100 ,<1000 , 1500,1400 ,1100 , 1800,1700 ,1400 , 2200,2000 ,1600 , 2600,2300 ,1900 , 2900,2600 ,2200 , 3300,2900 ,2400 , 3600,3200 ,2700 , 3900,3500 ,2900 , 4200,3700 ,3100 , 4400,3900 ,3300 , 4700,4100 ,3500 , 4800,4200 ,3500 , 4900,4300 ,3600 , 5000,4300 ,3600 , 5000,4200 ,3600 , 5000,4100 ,3400 , 4800,3800 ,3200 , 4400,3600 ,3000 , 4100,3400 ,2800 , 3900,3200 ,2700 , 3800,3000 ,2500 , 3600,2900 ,2400 , 3500,2600 ,2200 , 3200,2600 ,2100 , 3200,2500 ,2100 , 3200
Nigeria,22 000 ,14 000 , 33 000,28 000 ,18 000 , 43 000,36 000 ,23 000 , 54 000,45 000 ,28 000 , 67 000,54 000 ,34 000 , 81 000,63 000 ,40 000 , 96 000,73 000 ,47 000 , 110 000,83 000 ,53 000 , 130 000,93 000 ,59 000 , 140 000,100 000 ,65 000 , 160 000,110 000 ,71 000 , 170 000,120 000 ,76 000 , 180 000,130 000 ,81 000 , 190 000,130 000 ,85 000 , 200 000,140 000 ,89 000 , 210 000,140 000 ,92 000 , 220 000,150 000 ,93 000 , 220 000,150 000 ,95 000 , 220 000,150 000 ,96 000 , 230 000,150 000 ,96 000 , 230 000,150 000 ,97 000 , 230 000,150 000 ,96 000 , 230 000,150 000 ,95 000 , 230 000,150 000 ,94 000 , 220 000,140 000 ,92 000 , 220 000,140 000 ,91 000 , 220 000,140 000 ,90 000 , 210 000,140 000 ,90 000 , 210 000,140 000 ,91 000 , 220 000
North Macedonia,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Norway,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Oman,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Pakistan,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<500 ,<500 , <500,<500 ,<500 , <1000,<1000 ,<1000 , <1000,1000 ,<1000 , 1200,1400 ,1200 , 1600,1800 ,1500 , 2000,2100 ,1800 , 2500,2600 ,2200 , 3000,3000 ,2600 , 3500,3500 ,3000 , 4000,4000 ,3400 , 4500,4500 ,3900 , 5100,5000 ,4300 , 5700,5500 ,4700 , 6300
Panama,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<200 ,<100 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500
Papua New Guinea,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <500,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , 1200,1000 ,<1000 , 1400,1300 ,1000 , 1700,1600 ,1300 , 2000,2000 ,1600 , 2400,2300 ,2000 , 2700,2600 ,2200 , 3100,2900 ,2400 , 3300,3100 ,2600 , 3500,3200 ,2700 , 3600,3300 ,2800 , 3800,3400 ,2800 , 3900,3400 ,2900 , 4000,3500 ,2900 , 4100,3500 ,2900 , 4100,3500 ,2800 , 4100,3400 ,2800 , 4000,3400 ,2700 , 3900,3300 ,2600 , 3800,3100 ,2500 , 3700,2900 ,2300 , 3500
Paraguay,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000
Peru,<1000 ,<500 , 2700,<1000 ,<500 , 3100,1200 ,<1000 , 3200,1400 ,<1000 , 3200,1700 ,1000 , 3300,1900 ,1200 , 3400,2100 ,1400 , 3400,2300 ,1600 , 3400,2400 ,1800 , 3500,2600 ,1900 , 3600,2600 ,2000 , 3600,2700 ,2100 , 3600,2700 ,2100 , 3600,2600 ,2000 , 3600,2600 ,2000 , 3500,2500 ,2000 , 3500,2400 ,1900 , 3300,2300 ,1800 , 3100,2100 ,1700 , 2900,2000 ,1500 , 2700,1900 ,1500 , 2600,1800 ,1400 , 2500,1800 ,1400 , 2400,1700 ,1300 , 2400,1700 ,1200 , 2300,1600 ,1200 , 2300,1600 ,1200 , 2300,1600 ,1200 , 2300,1600 ,1100 , 2300
Philippines,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <1000
Poland,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Portugal,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
Qatar,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Republic of Korea,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Republic of Moldova,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <200,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500
Romania,1300 ,1300 , 1300,1400 ,1400 , 1400,1400 ,1400 , 1400,1500 ,1500 , 1500,1700 ,1700 , 1700,1900 ,1900 , 1900,2100 ,2100 , 2100,2200 ,2200 , 2300,2400 ,2300 , 2400,2500 ,2400 , 2500,2600 ,2500 , 2600,2600 ,2600 , 2700,2600 ,2500 , 2700,2500 ,2500 , 2600,2400 ,2300 , 2500,2000 ,2000 , 2100,1900 ,1800 , 1900,1700 ,1600 , 1700,1500 ,1400 , 1600,1300 ,1300 , 1400,1100 ,1000 , 1100,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<500 ,<500 , <500,<500 ,<500 , <500,<200 ,<200 , <200,<200 ,<200 , <200,<100 ,<100 , <100,<100 ,<100 , <100
Russian Federation,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Rwanda,11 000 ,7200 , 18 000,13 000 ,8400 , 20 000,14 000 ,9600 , 21 000,15 000 ,10 000 , 22 000,15 000 ,11 000 , 22 000,16 000 ,12 000 , 22 000,18 000 ,14 000 , 24 000,20 000 ,15 000 , 26 000,23 000 ,18 000 , 29 000,25 000 ,20 000 , 31 000,26 000 ,22 000 , 32 000,27 000 ,23 000 , 33 000,27 000 ,23 000 , 32 000,27 000 ,23 000 , 31 000,26 000 ,23 000 , 30 000,26 000 ,22 000 , 29 000,25 000 ,22 000 , 28 000,24 000 ,20 000 , 27 000,23 000 ,19 000 , 26 000,22 000 ,18 000 , 25 000,21 000 ,18 000 , 24 000,20 000 ,17 000 , 23 000,19 000 ,15 000 , 22 000,18 000 ,14 000 , 21 000,17 000 ,13 000 , 20 000,15 000 ,12 000 , 19 000,14 000 ,11 000 , 17 000,13 000 ,9800 , 16 000,12 000 ,8900 , 15 000
Saint Kitts and Nevis,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
Saint Lucia,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
Saint Vincent and the Grenadines,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
Sao Tome and Principe,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
Saudi Arabia,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Senegal,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , 1200,1000 ,<1000 , 1500,1300 ,1000 , 1800,1600 ,1300 , 2100,1900 ,1500 , 2400,2200 ,1800 , 2800,2600 ,2100 , 3200,3000 ,2500 , 3600,3400 ,2900 , 4100,3800 ,3300 , 4500,4100 ,3700 , 4900,4500 ,4000 , 5300,4800 ,4300 , 5600,5100 ,4500 , 6000,5400 ,4700 , 6200,5500 ,4900 , 6400,5600 ,4900 , 6500,5700 ,5000 , 6500,5700 ,5000 , 6600,5700 ,5000 , 6500,5700 ,5000 , 6500,5500 ,4900 , 6300,5400 ,4700 , 6200,5100 ,4500 , 5900,4900 ,4200 , 5600,4700 ,4000 , 5400,4500 ,3700 , 5100
Serbia,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Sierra Leone,1100 ,<1000 , 2100,1400 ,<1000 , 2500,1700 ,<1000 , 3000,2100 ,1100 , 3400,2400 ,1400 , 3900,2800 ,1800 , 4400,3200 ,2100 , 4900,3500 ,2400 , 5300,3900 ,2800 , 5700,4300 ,3100 , 6100,4700 ,3400 , 6500,5200 ,3800 , 7000,5700 ,4300 , 7600,6200 ,4600 , 8100,6600 ,5100 , 8500,7000 ,5400 , 8900,7300 ,5800 , 9200,7500 ,5900 , 9500,7600 ,5900 , 9500,7700 ,6000 , 9600,7800 ,6100 , 9700,7800 ,6200 , 9700,7700 ,6200 , 9600,7700 ,6200 , 9600,7700 ,6000 , 9500,7400 ,5800 , 9400,7200 ,5700 , 9200,6900 ,5400 , 8900,6600 ,5100 , 8500
Singapore,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Slovakia,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Slovenia,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Somalia,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , 1100,<1000 ,<1000 , 1200,1100 ,<1000 , 1400,1300 ,<1000 , 1600,1400 ,1200 , 1800,1600 ,1300 , 1900,1700 ,1400 , 2100,1800 ,1500 , 2200,1900 ,1600 , 2300,2000 ,1700 , 2300,2000 ,1700 , 2400,2000 ,1800 , 2400,2000 ,1800 , 2300,2000 ,1800 , 2300,1900 ,1700 , 2200,1900 ,1600 , 2200,1800 ,1600 , 2100,1700 ,1500 , 2000,1600 ,1400 , 2000,1500 ,1300 , 1900,1400 ,1200 , 1800,1300 ,1100 , 1800
South Africa,3200 ,2500 , 4000,5900 ,4300 , 7400,10 000 ,7300 , 13 000,17 000 ,12 000 , 22 000,28 000 ,19 000 , 35 000,42 000 ,29 000 , 53 000,60 000 ,43 000 , 74 000,81 000 ,60 000 , 97 000,110 000 ,80 000 , 120 000,130 000 ,100 000 , 150 000,160 000 ,120 000 , 180 000,180 000 ,140 000 , 210 000,210 000 ,160 000 , 240 000,230 000 ,180 000 , 270 000,250 000 ,200 000 , 290 000,270 000 ,210 000 , 310 000,290 000 ,230 000 , 330 000,300 000 ,230 000 , 340 000,310 000 ,240 000 , 360 000,310 000 ,240 000 , 370 000,320 000 ,250 000 , 370 000,310 000 ,250 000 , 380 000,310 000 ,240 000 , 380 000,300 000 ,240 000 , 380 000,300 000 ,230 000 , 370 000,290 000 ,220 000 , 370 000,280 000 ,220 000 , 370 000,270 000 ,210 000 , 360 000,260 000 ,200 000 , 360 000
