Country,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper
Republic of Korea,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Republic of Moldova,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1200,1300 ,1000 , 1700,1900 ,1500 , 2400,2800 ,2300 , 3700,4100 ,3200 , 5300,5300 ,4200 , 6900,6100 ,4900 , 8000,6700 ,5300 , 8700,6900 ,5500 , 9100,7100 ,5600 , 9200,7200 ,5700 , 9400,7400 ,5900 , 9700,7700 ,6100 , 10 000,8100 ,6400 , 11 000,8500 ,6800 , 11 000,9000 ,7200 , 12 000,9400 ,7500 , 12 000,9800 ,7700 , 13 000,10 000 ,7900 , 13 000,10 000 ,8100 , 13 000,10 000 ,8100 , 13 000,10 000 ,8100 , 13 000,10 000 ,8100 , 13 000,10 000 ,8100 , 13 000,10 000 ,8100 , 13 000,10 000 ,8100 , 13 000
Romania,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1000,1100 ,<1000 , 1300,1300 ,1100 , 1500,1500 ,1200 , 1800,1800 ,1500 , 2100,2100 ,1700 , 2500,2400 ,2000 , 2900,2800 ,2400 , 3300,3200 ,2700 , 3800,3700 ,3100 , 4300,4100 ,3500 , 4800,4600 ,3800 , 5300,5100 ,4200 , 5800,5700 ,4800 , 6500,6200 ,5200 , 7100,6700 ,5700 , 7600,7200 ,6000 , 8200,7600 ,6500 , 8700,8100 ,6900 , 9300,8600 ,7300 , 9800,9100 ,7700 , 10 000,9500 ,8100 , 11 000,10 000 ,8500 , 11 000,10 000 ,8800 , 12 000,11 000 ,9200 , 12 000,11 000 ,9500 , 13 000,11 000 ,9800 , 13 000
Russian Federation,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Rwanda,67 000 ,44 000 , 110 000,74 000 ,49 000 , 110 000,78 000 ,54 000 , 110 000,79 000 ,58 000 , 100 000,79 000 ,60 000 , 99 000,79 000 ,62 000 , 96 000,81 000 ,67 000 , 96 000,84 000 ,71 000 , 98 000,88 000 ,75 000 , 100 000,90 000 ,77 000 , 100 000,91 000 ,78 000 , 110 000,89 000 ,77 000 , 100 000,86 000 ,74 000 , 100 000,83 000 ,70 000 , 97 000,80 000 ,67 000 , 93 000,77 000 ,65 000 , 90 000,76 000 ,64 000 , 88 000,76 000 ,65 000 , 88 000,77 000 ,66 000 , 88 000,78 000 ,67 000 , 89 000,78 000 ,68 000 , 89 000,79 000 ,69 000 , 89 000,79 000 ,70 000 , 90 000,80 000 ,70 000 , 90 000,80 000 ,70 000 , 90 000,81 000 ,70 000 , 91 000,81 000 ,70 000 , 91 000,81 000 ,70 000 , 91 000,81 000 ,70 000 , 90 000
Saint Kitts and Nevis,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200
Saint Lucia,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <500,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500
Saint Vincent and the Grenadines,<200 ,<200 , <500,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000
Sao Tome and Principe,<500 ,<200 , <500,<500 ,<200 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1200,1000 ,<1000 , 1500,1300 ,<1000 , 1700,1500 ,<1000 , 1900,1600 ,1100 , 2100,1700 ,1200 , 2200,1700 ,1300 , 2200,1700 ,1300 , 2100,1600 ,1300 , 2000,1600 ,1300 , 1900,1500 ,1200 , 1800,1400 ,1200 , 1700,1300 ,1100 , 1600,1200 ,<1000 , 1500,1100 ,<1000 , 1400,1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000
Saudi Arabia,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Senegal,2100 ,1400 , 2900,2600 ,1900 , 3600,3300 ,2400 , 4500,4100 ,3100 , 5500,4900 ,3900 , 6700,5900 ,4700 , 7800,6900 ,5500 , 8900,8000 ,6500 , 10 000,9000 ,7400 , 11 000,10 000 ,8400 , 12 000,11 000 ,9200 , 13 000,12 000 ,10 000 , 14 000,13 000 ,11 000 , 15 000,13 000 ,11 000 , 15 000,13 000 ,12 000 , 15 000,14 000 ,12 000 , 15 000,13 000 ,12 000 , 15 000,13 000 ,12 000 , 15 000,13 000 ,12 000 , 15 000,14 000 ,12 000 , 16 000,14 000 ,12 000 , 16 000,14 000 ,12 000 , 15 000,13 000 ,12 000 , 15 000,13 000 ,12 000 , 15 000,13 000 ,11 000 , 15 000,13 000 ,11 000 , 15 000,13 000 ,11 000 , 15 000,13 000 ,11 000 , 14 000,12 000 ,11 000 , 14 000
Serbia,<1000 ,<1000 , 1000,1000 ,<1000 , 1100,1100 ,<1000 , 1200,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1300,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1200,1000 ,<1000 , 1300,1100 ,<1000 , 1400,1300 ,<1000 , 1600,1400 ,1000 , 1700,1500 ,1200 , 1900,1700 ,1300 , 2000,1800 ,1400 , 2200,2000 ,1500 , 2400,2100 ,1600 , 2600,2300 ,1700 , 2800,2400 ,1700 , 3000,2600 ,1800 , 3200
Sierra Leone,6100 ,3100 , 11 000,7200 ,3800 , 12 000,8300 ,4700 , 13 000,9300 ,5600 , 14 000,10 000 ,6500 , 15 000,11 000 ,7300 , 16 000,12 000 ,8400 , 16 000,13 000 ,9100 , 17 000,13 000 ,9900 , 18 000,14 000 ,11 000 , 18 000,15 000 ,11 000 , 19 000,15 000 ,12 000 , 19 000,16 000 ,13 000 , 20 000,17 000 ,13 000 , 21 000,17 000 ,14 000 , 22 000,18 000 ,15 000 , 22 000,18 000 ,15 000 , 23 000,19 000 ,15 000 , 23 000,19 000 ,15 000 , 24 000,20 000 ,16 000 , 24 000,20 000 ,17 000 , 25 000,21 000 ,17 000 , 26 000,22 000 ,18 000 , 27 000,23 000 ,18 000 , 28 000,23 000 ,18 000 , 28 000,23 000 ,19 000 , 28 000,24 000 ,19 000 , 29 000,24 000 ,19 000 , 30 000,25 000 ,19 000 , 31 000
Singapore,<500 ,<500 , <500,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1000,1200 ,1100 , 1300,1500 ,1300 , 1600,1800 ,1600 , 2000,2000 ,1800 , 2300,2300 ,2000 , 2500,2400 ,2200 , 2700,2600 ,2300 , 2900,2700 ,2400 , 3100,2900 ,2500 , 3300,3100 ,2600 , 3500,3300 ,2800 , 3800,3600 ,3100 , 4100,4000 ,3500 , 4600,4500 ,3900 , 5100,5000 ,4400 , 5600,5400 ,4800 , 6100,5800 ,5100 , 6500,6200 ,5500 , 6900,6400 ,5700 , 7200,6600 ,6000 , 7400,6800 ,6100 , 7500,6900 ,6200 , 7600,7000 ,6300 , 7700,7100 ,6400 , 7800,7200 ,6500 , 7900
Slovakia,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1000,<1000 ,<1000 , 1200,<1000 ,<1000 , 1300,<1000 ,<1000 , 1500,1000 ,<1000 , 1600
Slovenia,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Somalia,1000 ,<1000 , 1800,1400 ,<1000 , 2300,1800 ,1100 , 2900,2300 ,1500 , 3500,3000 ,2000 , 4300,3700 ,2600 , 5100,4500 ,3300 , 5900,5300 ,4100 , 6800,6200 ,4900 , 7800,7000 ,5600 , 8700,7800 ,6400 , 9500,8500 ,7100 , 10 000,9000 ,7600 , 11 000,9300 ,8000 , 11 000,9400 ,8300 , 11 000,9400 ,8200 , 11 000,9200 ,8000 , 11 000,8800 ,7700 , 10 000,8400 ,7300 , 9600,7900 ,6700 , 9200,7300 ,6100 , 8700,6800 ,5600 , 8100,6200 ,5100 , 7600,5700 ,4600 , 7000,5200 ,4000 , 6500,4800 ,3700 , 6000,4500 ,3400 , 5600,4200 ,3200 , 5300,3900 ,3100 , 5100
South Africa,32 000 ,25 000 , 41 000,58 000 ,44 000 , 74 000,100 000 ,76 000 , 130 000,170 000 ,130 000 , 220 000,270 000 ,200 000 , 340 000,410 000 ,310 000 , 510 000,580 000 ,440 000 , 710 000,760 000 ,600 000 , 910 000,940 000 ,770 000 , 1 100 000,1 100 000 ,930 000 , 1 300 000,1 300 000 ,1 100 000 , 1 500 000,1 400 000 ,1 200 000 , 1 600 000,1 500 000 ,1 300 000 , 1 700 000,1 700 000 ,1 400 000 , 1 800 000,1 800 000 ,1 500 000 , 2 000 000,1 800 000 ,1 600 000 , 2 100 000,1 900 000 ,1 700 000 , 2 100 000,2 000 000 ,1 700 000 , 2 200 000,2 100 000 ,1 800 000 , 2 300 000,2 200 000 ,1 900 000 , 2 400 000,2 200 000 ,2 000 000 , 2 500 000,2 300 000 ,2 000 000 , 2 600 000,2 400 000 ,2 100 000 , 2 700 000,2 500 000 ,2 200 000 , 2 700 000,2 600 000 ,2 300 000 , 2 800 000,2 600 000 ,2 400 000 , 2 900 000,2 700 000 ,2 400 000 , 3 000 000,2 800 000 ,2 500 000 , 3 000 000,2 800 000 ,2 500 000 , 3 100 000
South Sudan,9100 ,2400 , 17 000,11 000 ,3400 , 20 000,14 000 ,4600 , 23 000,16 000 ,6100 , 26 000,18 000 ,7600 , 27 000,21 000 ,9700 , 30 000,23 000 ,12 000 , 33 000,26 000 ,15 000 , 36 000,29 000 ,17 000 , 40 000,32 000 ,19 000 , 43 000,34 000 ,22 000 , 46 000,37 000 ,25 000 , 49 000,39 000 ,27 000 , 51 000,41 000 ,29 000 , 52 000,42 000 ,32 000 , 54 000,44 000 ,34 000 , 55 000,45 000 ,35 000 , 57 000,47 000 ,37 000 , 58 000,49 000 ,38 000 , 60 000,51 000 ,39 000 , 62 000,53 000 ,40 000 , 64 000,55 000 ,41 000 , 67 000,57 000 ,43 000 , 69 000,59 000 ,44 000 , 72 000,61 000 ,46 000 , 75 000,64 000 ,47 000 , 78 000,66 000 ,50 000 , 83 000,70 000 ,51 000 , 87 000,73 000 ,52 000 , 92 000
Spain,54 000 ,43 000 , 63 000,57 000 ,46 000 , 66 000,59 000 ,48 000 , 69 000,60 000 ,49 000 , 71 000,61 000 ,50 000 , 72 000,61 000 ,50 000 , 73 000,62 000 ,51 000 , 74 000,64 000 ,52 000 , 76 000,66 000 ,55 000 , 79 000,69 000 ,57 000 , 81 000,73 000 ,61 000 , 85 000,77 000 ,64 000 , 89 000,81 000 ,68 000 , 94 000,85 000 ,72 000 , 98 000,89 000 ,76 000 , 100 000,93 000 ,80 000 , 110 000,97 000 ,84 000 , 110 000,100 000 ,87 000 , 120 000,110 000 ,91 000 , 120 000,110 000 ,94 000 , 120 000,110 000 ,96 000 , 130 000,110 000 ,98 000 , 130 000,110 000 ,99 000 , 130 000,120 000 ,100 000 , 130 000,120 000 ,100 000 , 130 000,120 000 ,100 000 , 140 000,120 000 ,100 000 , 140 000,120 000 ,100 000 , 140 000,120 000 ,100 000 , 140 000
Sri Lanka,<100 ,<100 , <100,<100 ,<100 , <100,<200 ,<200 , <200,<200 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,1100 ,1000 , 1300,1400 ,1200 , 1500,1700 ,1500 , 1800,1900 ,1700 , 2100,2100 ,1900 , 2400,2300 ,2000 , 2600,2500 ,2200 , 2800,2600 ,2300 , 3000,2700 ,2300 , 3100,2700 ,2400 , 3200,2800 ,2400 , 3300,2800 ,2400 , 3300,2700 ,2300 , 3300,2700 ,2300 , 3300,2700 ,2300 , 3200,2600 ,2200 , 3200,2500 ,2200 , 3100,2500 ,2200 , 3000,2500 ,2100 , 3000,2400 ,2100 , 2900,2400 ,2100 , 2800
Sudan,1100 ,<500 , 4600,1300 ,<500 , 6000,1600 ,<1000 , 7100,2100 ,<1000 , 8000,2500 ,<1000 , 9200,3100 ,1300 , 10 000,3800 ,1700 , 12 000,4700 ,2000 , 13 000,5500 ,2500 , 13 000,6500 ,3100 , 14 000,7500 ,3800 , 15 000,8700 ,4700 , 15 000,10 000 ,5800 , 16 000,11 000 ,7100 , 17 000,13 000 ,8600 , 19 000,14 000 ,10 000 , 20 000,16 000 ,12 000 , 21 000,17 000 ,14 000 , 22 000,18 000 ,15 000 , 23 000,19 000 ,17 000 , 24 000,21 000 ,17 000 , 26 000,22 000 ,17 000 , 29 000,23 000 ,17 000 , 33 000,24 000 ,16 000 , 36 000,25 000 ,15 000 , 40 000,26 000 ,15 000 , 44 000,27 000 ,14 000 , 47 000,28 000 ,13 000 , 51 000,29 000 ,12 000 , 56 000
Suriname,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<1000 ,<500 , 1100,<1000 ,<500 , 1300,<1000 ,<1000 , 1500,1100 ,<1000 , 1700,1300 ,<1000 , 2000,1500 ,1100 , 2200,1700 ,1300 , 2400,1900 ,1400 , 2600,2000 ,1500 , 2800,2100 ,1600 , 3000,2200 ,1600 , 3200,2300 ,1700 , 3200,2400 ,1700 , 3300,2400 ,1800 , 3400,2500 ,1800 , 3400,2600 ,1800 , 3500,2600 ,1900 , 3600,2700 ,1900 , 3800,2700 ,2000 , 3800,2800 ,2000 , 3900,2800 ,2000 , 4000,2900 ,2000 , 4100,3000 ,2100 , 4200,3100 ,2100 , 4300,3100 ,2100 , 4500
Sweden,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Switzerland,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Syrian Arab Republic,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500
Tajikistan,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<200 , <1000,<500 ,<200 , 1100,<1000 ,<500 , 1400,1000 ,<1000 , 2000,1400 ,<1000 , 2400,1900 ,1300 , 2900,2500 ,1700 , 3500,3100 ,2200 , 4400,3800 ,2700 , 5000,4400 ,3300 , 5700,5000 ,3900 , 6200,5600 ,4400 , 6900,6100 ,5000 , 7600,6600 ,5400 , 8100,7100 ,5800 , 8600,7500 ,6100 , 9200,7800 ,6400 , 9600,8100 ,6600 , 9900,8300 ,6800 , 10 000,8600 ,6900 , 11 000,8800 ,7100 , 11 000,8900 ,7200 , 11 000
Thailand,170 000 ,150 000 , 200 000,300 000 ,260 000 , 330 000,400 000 ,350 000 , 450 000,470 000 ,410 000 , 530 000,510 000 ,440 000 , 580 000,520 000 ,460 000 , 610 000,530 000 ,460 000 , 620 000,520 000 ,450 000 , 610 000,500 000 ,430 000 , 600 000,480 000 ,400 000 , 590 000,460 000 ,370 000 , 570 000,440 000 ,350 000 , 550 000,420 000 ,320 000 , 530 000,390 000 ,300 000 , 500 000,370 000 ,290 000 , 480 000,360 000 ,280 000 , 460 000,350 000 ,270 000 , 440 000,340 000 ,270 000 , 430 000,330 000 ,280 000 , 420 000,330 000 ,270 000 , 410 000,320 000 ,270 000 , 390 000,310 000 ,270 000 , 380 000,310 000 ,260 000 , 370 000,300 000 ,260 000 , 360 000,290 000 ,260 000 , 350 000,290 000 ,250 000 , 340 000,280 000 ,250 000 , 330 000,270 000 ,240 000 , 320 000,270 000 ,240 000 , 310 000
Timor-Leste,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Togo,10 000 ,9400 , 11 000,13 000 ,12 000 , 14 000,16 000 ,15 000 , 18 000,19 000 ,18 000 , 21 000,23 000 ,21 000 , 25 000,26 000 ,24 000 , 28 000,29 000 ,26 000 , 31 000,31 000 ,28 000 , 34 000,33 000 ,30 000 , 36 000,34 000 ,31 000 , 37 000,35 000 ,32 000 , 38 000,35 000 ,32 000 , 38 000,35 000 ,32 000 , 38 000,35 000 ,32 000 , 38 000,34 000 ,31 000 , 38 000,34 000 ,31 000 , 37 000,34 000 ,31 000 , 37 000,34 000 ,31 000 , 37 000,34 000 ,31 000 , 37 000,33 000 ,31 000 , 37 000,34 000 ,31 000 , 37 000,34 000 ,31 000 , 37 000,34 000 ,31 000 , 38 000,35 000 ,32 000 , 38 000,35 000 ,32 000 , 38 000,35 000 ,32 000 , 38 000,35 000 ,32 000 , 38 000,35 000 ,32 000 , 38 000,35 000 ,32 000 , 38 000
Trinidad and Tobago,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Tunisia,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<200 , <500,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , 1100,<1000 ,<1000 , 1300,<1000 ,<1000 , 1500,1100 ,<1000 , 1700,1200 ,<1000 , 1800,1400 ,<1000 , 2100,1500 ,<1000 , 2200,1600 ,1000 , 2400,1700 ,1100 , 2500,1800 ,1100 , 2600,1900 ,1100 , 2900
Turkey,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Turkmenistan,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Uganda,330 000 ,300 000 , 390 000,350 000 ,310 000 , 410 000,350 000 ,310 000 , 400 000,360 000 ,320 000 , 410 000,360 000 ,320 000 , 400 000,360 000 ,320 000 , 400 000,350 000 ,320 000 , 400 000,350 000 ,320 000 , 390 000,350 000 ,320 000 , 390 000,350 000 ,320 000 , 390 000,350 000 ,310 000 , 390 000,350 000 ,310 000 , 380 000,350 000 ,320 000 , 390 000,350 000 ,320 000 , 390 000,360 000 ,320 000 , 390 000,370 000 ,330 000 , 400 000,380 000 ,350 000 , 420 000,390 000 ,360 000 , 440 000,400 000 ,370 000 , 450 000,420 000 ,390 000 , 470 000,430 000 ,400 000 , 480 000,440 000 ,410 000 , 500 000,460 000 ,430 000 , 510 000,470 000 ,440 000 , 520 000,480 000 ,440 000 , 530 000,490 000 ,450 000 , 540 000,500 000 ,460 000 , 550 000,500 000 ,460 000 , 560 000,510 000 ,470 000 , 570 000
Ukraine,1300 ,<1000 , 1800,3000 ,2100 , 4400,6700 ,4700 , 10 000,14 000 ,10 000 , 20 000,27 000 ,20 000 , 35 000,42 000 ,34 000 , 54 000,60 000 ,50 000 , 73 000,76 000 ,66 000 , 88 000,92 000 ,81 000 , 100 000,110 000 ,97 000 , 120 000,120 000 ,110 000 , 130 000,130 000 ,120 000 , 150 000,140 000 ,130 000 , 160 000,150 000 ,140 000 , 160 000,160 000 ,150 000 , 170 000,160 000 ,150 000 , 170 000,160 000 ,150 000 , 170 000,160 000 ,150 000 , 170 000,160 000 ,150 000 , 170 000,160 000 ,150 000 , 170 000,160 000 ,150 000 , 170 000,150 000 ,140 000 , 160 000,150 000 ,140 000 , 160 000,150 000 ,140 000 , 160 000,150 000 ,140 000 , 160 000,150 000 ,140 000 , 160 000,150 000 ,140 000 , 160 000,150 000 ,140 000 , 160 000,150 000 ,140 000 , 160 000
